Age,Overall,Potential,Special,International Reputation,Weak Foot,Skill Moves,Contract Valid Until,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
25,76,79,2045,2,4,4,2023,63,66,42,73,68,77,72,66,71,78,83,79,84,73,69,76,79,86,74,73,81,56,72,76,69,78,66,56,54,6,14,15,15,13
26,76,77,1977,2,3,3,2019,70,64,41,78,68,73,60,70,74,76,69,69,71,76,61,70,58,78,66,70,60,72,76,74,61,76,76,72,68,12,8,9,14,13
28,76,76,1802,3,3,4,"Jun 30, 2019",79,72,56,82,75,82,80,76,80,83,36,34,68,67,54,77,29,56,67,76,56,47,71,80,76,75,31,29,30,9,12,14,7,11
29,76,76,1836,1,2,3,2020,57,66,74,82,48,67,61,65,77,77,35,35,62,70,35,63,58,70,73,60,65,75,70,79,46,70,67,72,68,15,13,9,6,16
23,76,83,2018,1,4,4,"Jun 30, 2019",68,66,65,78,69,77,69,59,74,79,60,66,69,74,54,77,69,78,78,75,76,72,70,74,61,74,61,72,64,11,13,13,13,14
27,76,78,1547,1,2,2,2021,32,26,82,41,33,39,33,34,37,49,66,69,43,73,47,49,79,60,78,22,80,76,27,33,49,70,75,78,80,14,7,14,9,13
30,76,76,1939,1,4,4,2019,56,78,66,68,71,74,74,72,49,76,78,74,78,76,81,74,74,76,80,63,65,36,80,70,74,80,29,40,37,16,16,15,15,8
30,76,76,1977,2,3,4,2020,82,71,44,74,65,76,82,82,72,80,61,65,72,73,67,81,57,73,70,76,82,46,76,79,73,77,42,56,41,8,15,14,12,10
23,76,83,1864,1,4,4,"Jun 30, 2019",68,55,47,73,65,84,73,72,69,82,78,75,86,78,76,64,57,73,44,57,57,29,73,78,60,77,52,43,42,10,14,9,7,14
25,76,81,1714,1,3,2,2020,41,46,74,66,59,38,39,46,61,61,61,69,48,71,38,73,56,79,88,57,70,76,38,34,34,68,78,77,73,15,14,10,13,11
27,76,76,1977,2,3,3,2022,76,46,65,76,57,75,74,43,69,75,67,74,66,73,57,74,74,74,72,68,72,76,63,64,57,74,75,77,76,15,10,15,14,8
23,76,81,1836,2,4,3,"Jun 30, 2019",65,68,64,70,72,81,68,66,57,80,85,91,82,66,65,86,69,64,69,73,50,30,77,72,70,69,30,24,20,4,6,4,4,4
32,76,76,2029,2,3,3,2019,78,56,63,77,50,73,77,60,73,77,75,76,72,78,69,76,68,73,67,65,69,74,72,72,65,74,69,77,73,9,12,10,13,11
35,76,76,2012,1,3,3,,74,69,70,81,64,69,67,68,77,76,60,53,79,72,70,71,65,75,62,71,72,65,76,77,71,80,76,61,62,9,13,6,16,15
20,76,85,1572,1,3,2,"Jun 30, 2019",28,25,76,64,19,50,18,26,60,58,61,66,50,70,44,48,76,73,86,22,82,75,34,49,42,70,73,75,75,15,8,6,10,8
33,76,76,1868,1,4,3,2019,76,63,53,81,46,73,75,63,80,80,55,53,85,72,76,79,55,66,65,77,62,52,73,83,64,72,40,52,12,16,14,12,8,7
31,76,76,2009,2,3,3,2021,71,60,62,77,68,74,71,67,79,76,42,45,62,73,72,74,57,78,70,68,85,73,64,78,88,77,71,74,76,7,6,14,16,11
22,76,83,1866,1,4,3,2022,76,69,50,68,68,80,71,61,64,77,93,86,90,70,77,79,41,75,57,72,67,26,68,70,45,72,53,29,36,7,14,7,14,6
27,76,76,1762,3,3,2,2020,58,75,87,64,67,65,60,64,48,74,59,68,66,67,46,78,82,66,87,69,56,29,73,68,71,70,28,25,18,14,5,12,8,5
31,76,76,2070,1,2,4,2020,77,60,56,76,57,77,77,76,74,77,74,74,77,72,76,75,67,88,68,69,70,74,74,72,77,80,67,74,72,5,7,14,5,12
30,76,76,2040,2,4,3,2019,69,72,51,69,77,78,76,76,70,73,86,84,81,76,83,86,77,87,81,77,74,44,79,74,73,72,30,40,33,15,11,15,14,9
26,76,77,1907,1,3,3,2021,71,72,45,78,53,76,62,65,76,72,76,79,79,76,78,69,61,77,61,68,56,49,75,79,62,61,41,52,49,13,6,6,14,11
31,76,76,1789,1,3,2,2020,50,49,70,71,32,60,50,44,66,70,59,66,60,69,62,54,71,73,77,55,75,78,39,49,54,72,77,78,77,7,7,16,13,11
27,76,77,1791,2,2,3,2022,57,77,82,69,75,65,50,49,45,70,66,74,61,72,58,77,69,82,81,68,77,24,80,65,65,74,37,22,20,15,11,7,7,14
30,76,76,1920,1,3,3,2021,72,51,66,77,39,77,51,52,74,71,74,77,81,75,72,34,65,80,61,51,81,71,55,56,66,73,77,76,77,15,8,15,10,13
34,76,76,1889,1,2,2,2021,48,45,60,77,53,50,47,44,76,70,58,70,77,79,76,65,81,88,80,62,83,70,36,52,62,80,81,77,68,7,12,10,16,9
22,76,85,2015,1,3,4,2020,57,66,48,76,31,74,46,52,69,76,78,78,81,80,79,74,77,91,82,65,83,78,73,70,55,79,77,76,73,8,8,14,5,15
27,76,76,1986,1,3,3,2020,74,64,45,79,63,78,73,60,74,79,70,67,77,74,80,75,66,79,59,67,63,64,68,76,63,70,67,72,69,5,12,7,8,9
26,76,80,1704,2,3,2,2022,31,34,74,68,28,50,40,36,52,65,61,69,59,70,57,75,78,66,79,65,82,71,30,59,28,69,76,76,79,9,6,7,16,8
36,76,76,1211,2,3,1,2019,12,11,22,33,13,12,23,11,48,30,43,46,39,73,55,23,70,37,69,14,30,19,7,47,16,57,14,11,12,75,72,71,77,76
24,76,79,1878,1,4,4,2021,77,60,40,77,72,83,78,69,67,82,82,83,79,72,77,74,44,76,65,70,42,34,74,68,69,74,48,38,36,11,10,6,10,5
27,76,76,1996,1,4,3,2021,73,63,71,78,70,77,77,72,75,80,73,75,72,71,54,81,70,70,77,77,56,61,74,77,70,72,50,59,53,5,14,6,6,9
25,76,79,1885,1,4,4,2023,61,70,60,76,68,82,76,57,70,82,74,66,74,64,75,82,52,55,77,80,48,38,75,73,56,83,46,48,41,12,11,13,12,11
26,76,77,1944,2,4,3,2019,79,66,59,74,59,81,75,68,76,80,82,84,82,65,80,74,58,66,75,70,78,43,67,71,66,70,45,38,32,11,10,7,12,11
27,76,76,1779,2,3,4,2020,56,78,76,68,70,74,68,51,42,76,73,73,73,72,76,74,79,58,68,60,60,20,82,58,69,76,28,22,20,6,14,15,9,11
27,76,76,2017,1,2,4,2020,73,71,57,75,67,78,78,73,74,77,66,70,77,73,80,82,52,71,61,77,80,54,73,76,75,71,49,53,59,15,10,15,16,10
40,76,76,1198,2,3,1,2019,11,17,10,27,19,18,19,18,26,23,55,45,53,68,51,19,68,31,55,19,40,19,10,49,20,60,11,12,11,76,74,66,82,76
29,76,76,2010,2,4,4,2020,73,69,71,84,55,74,76,77,79,80,60,61,67,66,59,82,68,69,70,71,68,54,72,79,76,81,60,70,71,14,9,7,9,10
21,76,86,1855,2,4,4,"Jun 30, 2019",69,78,57,67,69,83,58,45,63,76,90,90,91,69,81,71,91,70,44,73,53,18,70,67,65,70,37,38,25,12,9,9,6,11
23,76,84,1818,1,3,4,2022,68,72,44,66,60,81,77,65,49,78,90,87,90,78,75,77,68,76,56,70,43,25,75,69,62,73,28,20,19,11,14,11,6,8
22,76,83,1938,1,3,4,"Jun 30, 2019",73,73,43,73,72,82,78,71,63,79,79,79,83,72,88,74,66,74,55,72,61,39,74,69,71,80,43,37,29,15,12,15,15,9
27,76,76,1941,2,4,4,"Jun 30, 2019",74,74,58,72,62,78,72,74,67,76,90,85,82,72,75,78,77,69,68,76,46,48,74,71,65,73,37,33,35,12,13,11,10,7
28,76,76,1955,2,4,4,2020,69,76,65,72,81,81,72,58,66,78,84,76,86,77,72,77,77,76,65,74,60,25,76,73,70,73,34,45,36,13,13,10,8,10
24,76,83,1695,1,3,2,2021,45,35,76,66,27,57,32,34,56,62,60,63,65,73,65,50,90,78,80,33,70,79,34,44,44,70,77,75,72,7,9,7,14,16
34,76,76,1891,3,4,4,2020,77,67,47,77,68,80,82,74,75,82,64,63,76,71,74,71,70,60,54,70,73,43,74,77,67,82,48,35,32,7,11,6,11,5
25,76,80,1810,1,3,2,2022,60,40,80,77,35,58,49,42,68,66,62,66,62,71,62,59,77,75,70,49,71,77,49,45,47,66,75,78,76,15,10,14,12,13
27,76,78,1745,2,4,2,2019,53,27,77,58,44,46,47,48,56,50,59,67,62,62,60,67,86,64,87,48,89,71,39,47,48,58,72,79,79,10,13,6,10,14
23,76,80,1954,1,3,3,2020,62,56,63,80,63,72,69,67,76,76,67,66,70,73,66,66,53,80,69,64,71,76,55,76,51,70,71,73,68,12,13,8,12,10
31,76,76,1866,1,2,3,2018,72,68,49,81,70,77,80,74,78,80,53,50,60,79,74,69,37,69,59,72,55,55,77,79,71,79,45,50,28,8,16,8,15,8
28,76,77,1243,1,3,1,2022,22,16,20,34,18,14,14,11,32,19,47,53,68,75,53,23,77,34,67,14,24,22,11,38,23,56,16,15,14,76,72,70,72,79
27,76,77,1941,1,3,3,2020,80,52,68,76,35,69,59,55,58,75,69,75,71,74,77,54,84,74,76,56,73,75,61,59,51,66,62,77,79,15,11,15,12,14
26,76,77,2005,1,3,3,2022,72,66,47,74,51,78,75,75,73,76,77,73,75,76,66,76,64,80,70,77,61,54,71,76,68,70,68,73,67,9,14,6,11,6
33,76,76,1911,3,4,3,2019,66,77,76,78,81,74,70,68,58,76,56,60,65,74,64,79,76,55,70,71,73,41,77,75,79,76,38,41,38,13,13,14,9,6
28,76,76,1957,2,3,3,2021,67,60,60,78,66,74,74,70,77,79,54,52,61,73,58,72,66,75,75,69,83,70,70,74,68,75,74,71,62,5,5,5,5,5
19,76,86,2078,1,3,3,2023,71,64,61,75,64,77,68,70,72,77,81,78,79,77,71,80,69,88,73,77,77,68,71,73,61,74,68,72,71,9,15,7,9,5
28,76,76,1949,2,5,3,2019,69,55,68,76,59,74,69,35,66,75,73,73,77,76,76,69,68,75,64,56,74,77,64,63,45,76,77,79,78,6,7,7,12,7
23,76,81,1934,1,3,3,2022,58,55,71,78,53,74,51,38,79,78,62,69,71,70,65,75,70,69,75,67,74,72,62,76,49,68,70,77,74,12,9,15,8,8
24,76,82,2037,2,4,3,2020,72,70,58,78,73,79,70,54,72,77,81,82,82,70,74,72,70,89,72,68,50,65,72,74,67,70,69,61,61,15,15,9,9,7
28,76,76,2059,1,3,3,2019,68,65,70,75,60,74,68,47,75,77,77,82,75,74,74,75,77,87,68,72,61,70,62,74,65,74,71,79,79,11,15,14,12,6
33,76,76,1926,2,2,4,2020,74,72,39,73,72,78,73,75,65,76,78,77,80,75,90,69,52,85,60,78,49,37,73,78,64,74,62,40,32,9,16,13,6,6
33,76,76,1624,2,3,2,"Jun 30, 2019",35,29,76,58,34,50,42,36,58,54,59,55,58,70,50,65,78,59,81,60,76,76,32,28,45,74,80,78,77,5,5,5,5,5
26,76,79,2049,1,4,3,2020,72,59,60,79,68,78,74,80,77,78,71,69,76,70,77,80,68,75,69,78,60,70,63,76,68,67,64,69,68,5,13,14,8,13
27,76,76,2035,2,3,3,2022,64,60,70,76,62,68,57,43,74,74,68,68,62,79,70,74,79,90,75,68,79,81,69,72,60,76,79,78,76,14,15,7,12,12
22,76,81,1776,1,2,2,2020,76,28,74,77,30,62,57,60,55,73,71,72,66,71,69,50,60,74,71,30,70,69,48,31,40,64,77,79,80,10,12,14,11,9
28,76,76,1907,1,4,3,2022,42,72,73,74,73,78,71,53,59,76,77,76,78,78,78,70,81,71,64,69,65,31,77,78,68,77,53,39,32,14,9,6,6,16
31,76,76,1679,2,3,2,2021,47,28,76,66,23,51,39,34,67,60,55,49,40,75,36,69,63,82,89,41,81,78,50,64,42,71,74,75,74,9,11,6,11,14
24,76,79,1935,2,2,4,"Dec 31, 2018",78,72,63,78,82,84,75,74,81,81,61,58,74,71,72,86,54,70,78,84,59,30,72,77,69,80,29,33,31,7,7,16,13,16
27,76,76,2066,1,4,3,2021,65,66,61,72,58,76,64,68,74,76,88,89,78,71,77,75,90,83,65,69,75,69,75,68,46,67,72,75,76,9,15,7,8,6
24,76,79,1964,1,3,3,2023,67,48,75,77,44,73,47,48,74,78,67,67,67,74,54,75,74,81,86,77,77,73,74,70,51,75,69,75,71,13,7,7,13,11
20,76,85,1816,2,4,3,2022,42,76,70,69,74,75,67,70,54,78,72,77,75,72,67,87,71,70,76,77,38,21,72,69,75,77,28,24,19,7,15,13,9,7
30,76,76,1682,1,3,2,2021,54,44,77,73,35,51,52,50,43,63,41,51,32,65,38,46,58,57,91,45,82,66,67,42,63,71,82,74,75,11,15,14,13,12
24,76,80,1948,1,3,4,"Jun 30, 2019",66,73,68,72,76,78,76,70,59,82,79,76,76,76,83,71,74,66,57,73,63,35,82,73,69,71,47,40,32,14,14,8,8,12
26,76,81,1603,1,4,2,2023,35,19,74,60,20,53,26,26,57,67,68,68,65,76,60,50,72,63,73,44,78,78,16,33,37,76,77,79,78,12,6,10,11,12
28,76,76,1818,2,4,3,2021,52,80,76,68,75,69,70,47,42,76,77,69,78,74,70,74,90,69,76,41,83,21,81,59,80,80,31,16,16,15,15,10,13,5
33,76,76,2049,2,3,3,2020,77,58,60,74,57,78,65,48,68,75,76,78,78,79,80,70,78,77,65,65,74,75,76,72,67,78,74,78,73,8,13,10,13,10
33,76,76,1599,3,3,3,2019,44,79,90,73,81,67,57,40,49,80,29,32,33,80,30,79,55,44,86,64,71,25,84,70,70,82,34,25,15,2,2,3,4,2
34,76,76,1880,2,2,2,2019,58,36,74,73,40,56,61,50,70,65,69,70,65,72,77,62,83,79,77,41,82,75,56,55,53,69,76,74,78,12,8,11,11,11
27,76,76,1922,2,3,4,2022,79,71,67,74,62,79,77,78,66,80,83,75,86,73,85,77,81,66,65,65,42,46,70,75,51,74,30,41,25,7,12,7,14,13
26,76,79,1927,1,4,4,2022,69,75,61,77,72,75,70,57,69,75,75,76,73,76,61,75,73,75,64,73,76,42,79,75,72,72,30,44,28,14,16,7,11,12
29,76,76,1868,2,3,2,2022,71,49,78,68,40,70,64,46,65,67,34,70,54,70,50,64,72,78,78,49,88,75,62,55,67,70,77,73,75,16,12,16,6,9
26,76,76,1785,1,3,2,2018,61,41,73,67,52,45,54,48,75,55,52,63,38,77,37,71,81,68,83,45,80,72,42,44,77,75,79,75,77,7,15,13,7,11
22,76,84,1966,1,2,4,"Jun 30, 2019",77,65,66,72,55,83,77,54,66,78,79,80,83,74,68,75,68,72,67,66,42,56,74,72,67,76,57,57,52,11,15,11,15,12
31,76,76,1921,2,4,4,2018,74,72,56,74,70,77,76,70,72,76,84,68,83,74,78,69,32,73,33,70,65,45,74,77,74,76,48,58,51,6,5,14,14,9
26,76,79,1932,1,3,3,2022,52,38,68,77,48,71,58,62,70,74,64,56,61,73,60,69,87,76,75,61,85,80,60,67,53,76,75,75,70,12,13,12,15,15
27,76,76,1958,2,3,4,2021,74,72,74,76,75,78,72,61,62,79,77,75,78,77,67,76,71,77,68,72,72,30,78,72,78,76,68,30,26,11,6,8,12,6
20,76,87,1772,1,1,4,2021,68,69,44,69,68,79,66,55,59,77,94,93,79,72,74,75,48,72,66,66,53,17,71,69,58,75,25,16,21,14,13,7,6,9
28,76,77,1749,2,2,2,2021,39,43,79,61,55,50,50,36,60,58,52,59,54,68,50,71,71,63,76,54,82,75,47,51,55,68,75,77,79,14,7,12,14,12
29,76,76,1768,1,3,3,2021,62,81,72,61,69,70,55,48,49,72,72,76,66,72,36,76,64,76,81,71,73,19,81,56,76,70,29,28,29,12,8,10,6,12
28,76,76,2005,2,3,3,2020,86,67,42,68,71,77,83,73,78,77,77,73,75,71,79,72,61,83,61,67,73,56,71,76,60,70,70,52,45,15,9,8,15,14
27,76,77,1851,1,3,3,2022,61,75,65,67,69,72,57,44,54,72,87,87,75,75,74,80,72,72,75,65,70,33,78,67,74,71,27,23,20,11,16,11,9,14
32,76,76,2102,3,4,4,2019,70,70,63,74,67,75,68,84,76,78,68,63,65,70,77,93,70,79,90,84,77,68,70,75,76,76,60,66,60,12,13,13,15,13
29,76,76,1200,2,3,1,"Jun 30, 2019",24,14,10,31,19,13,25,15,35,14,35,43,40,72,47,23,65,34,70,11,35,19,13,45,25,57,19,15,11,75,77,76,74,76
33,76,76,1280,1,3,1,2019,13,12,19,32,14,22,13,34,32,31,42,50,62,72,50,24,69,33,54,20,24,24,16,62,23,57,22,15,18,78,72,78,72,78
25,76,78,2035,2,3,3,2022,79,58,70,76,48,77,68,56,72,76,77,82,76,74,65,76,81,87,78,68,66,70,69,66,58,72,73,73,72,10,8,7,5,14
31,76,76,1926,3,4,4,,83,72,42,73,73,76,83,84,72,74,76,74,84,73,73,83,62,71,61,81,53,35,71,81,85,77,42,21,20,10,7,14,7,10
26,76,77,1920,1,4,3,2022,73,66,51,78,67,79,68,71,75,80,74,72,78,65,78,74,60,70,55,72,63,50,73,74,62,77,55,48,38,8,14,7,10,12
35,76,76,1277,2,2,1,2021,17,14,14,33,17,11,11,17,37,32,48,46,58,70,61,37,75,27,61,15,28,23,18,58,25,58,20,11,17,75,73,73,78,77
27,76,76,1958,2,3,3,2022,74,74,60,74,77,78,73,62,58,77,74,72,77,77,76,81,64,71,68,74,68,42,79,74,69,71,43,40,36,13,14,8,15,16
27,76,77,1764,1,2,2,2021,30,49,75,57,52,56,44,50,51,59,54,65,69,75,54,68,72,68,81,43,81,78,40,49,57,66,77,78,72,15,13,10,11,11
30,76,76,1892,3,3,2,"Jun 30, 2019",58,75,83,72,76,70,73,47,61,71,53,58,58,76,55,78,82,72,82,71,86,50,80,72,74,76,36,48,24,10,9,6,15,11
29,76,76,2182,2,2,4,2020,80,67,62,74,76,80,84,84,74,79,78,79,77,78,70,82,79,85,66,80,88,70,79,72,74,77,66,73,73,11,12,10,7,13
31,76,76,1612,2,3,2,2020,40,32,76,69,32,35,43,48,72,58,48,52,40,68,42,53,55,66,87,42,76,74,36,59,38,67,75,80,75,7,11,6,7,10
36,76,76,1202,2,3,1,2020,17,12,22,36,17,14,23,10,32,18,47,34,69,74,35,25,67,40,52,12,29,12,12,47,23,68,17,19,10,79,69,79,75,75
29,76,76,1991,2,3,2,2019,63,59,76,76,55,71,66,73,69,74,59,58,56,73,58,77,75,54,86,72,92,79,65,66,66,68,74,77,73,11,11,8,7,12
28,76,76,1827,2,3,3,2022,50,80,78,68,76,75,68,69,34,77,79,78,85,72,78,70,77,69,61,58,78,19,79,61,72,72,21,15,18,9,15,15,11,12
30,76,76,1789,1,3,3,2018,61,78,77,62,77,76,62,63,55,75,73,78,62,79,56,76,55,61,69,73,57,34,72,65,64,65,22,23,22,8,14,12,16,12
28,76,78,1205,1,3,1,2021,18,16,20,32,13,19,18,19,52,33,41,35,31,74,44,39,63,30,69,19,26,13,10,39,25,57,11,13,14,78,73,67,74,77
26,76,76,2084,2,3,4,"Dec 31, 2019",68,65,64,80,68,75,70,66,74,77,73,76,74,75,75,81,67,84,74,74,81,67,69,74,68,74,69,71,67,14,7,12,9,16
25,76,77,1866,1,3,3,2022,71,69,45,73,60,78,69,69,62,76,85,79,76,73,78,74,67,89,68,64,63,34,72,66,62,68,42,33,29,7,6,13,6,8
28,76,77,1914,2,3,2,2022,66,40,77,73,38,64,64,66,77,71,48,62,61,76,58,72,68,73,78,66,77,74,57,70,56,71,75,77,76,14,8,9,13,10
28,76,77,2097,1,4,3,2021,81,72,61,84,65,73,79,77,82,77,67,66,73,66,77,75,71,78,73,77,63,72,68,82,61,69,77,72,70,7,13,15,16,7
26,76,76,2048,1,2,2,2021,59,58,68,74,60,67,82,49,77,73,77,72,74,71,73,73,91,81,73,71,81,76,62,64,61,66,74,76,68,13,12,15,8,15
26,76,77,2072,1,4,3,2020,74,63,72,74,57,78,78,66,61,77,78,79,74,75,67,80,65,79,77,79,72,76,74,72,55,76,69,73,68,15,15,7,14,9
28,76,78,1611,1,3,2,2020,60,26,77,66,32,56,55,36,60,64,63,49,46,74,44,48,33,69,83,29,78,78,28,30,44,64,74,78,78,9,16,9,8,11
25,76,79,1895,1,4,3,2022,70,76,73,74,74,80,65,46,59,77,78,77,74,79,77,72,76,75,63,66,50,39,78,70,62,75,43,33,30,7,15,15,8,14
28,76,76,1850,3,4,3,2020,49,76,77,67,70,70,66,72,52,70,68,73,63,70,51,81,75,69,91,66,80,32,77,71,75,70,15,34,27,16,9,14,12,12
33,76,76,1187,1,2,1,2020,12,11,13,38,12,15,11,12,36,17,42,43,48,75,47,25,63,41,62,12,37,22,12,40,24,56,13,15,11,77,73,76,75,77
24,76,81,1840,1,3,3,2022,62,76,79,73,73,71,58,52,54,73,69,69,73,77,64,73,82,80,80,64,72,17,77,63,66,72,37,29,16,14,15,9,14,9
30,76,76,1825,1,3,2,"Jun 30, 2019",65,40,82,72,29,62,56,36,68,65,55,66,61,71,65,59,75,76,83,50,75,74,48,59,50,69,77,75,72,11,15,10,12,11
30,76,76,1529,1,2,2,2019,30,25,82,61,20,51,25,33,63,60,35,33,33,70,34,59,77,64,91,40,76,76,23,32,42,67,77,78,70,15,12,13,14,15
23,76,81,1810,1,3,3,2023,76,73,47,76,56,79,54,49,71,77,73,86,74,69,60,70,69,63,65,64,45,39,72,68,47,61,48,39,42,9,12,14,14,10
30,76,76,1917,1,3,3,2018,69,69,66,76,76,75,64,60,70,77,76,78,87,76,79,79,65,85,59,79,79,33,71,74,61,65,30,22,32,9,7,9,13,12
26,76,79,2083,1,3,4,2022,67,63,59,78,60,76,65,73,74,75,74,82,78,76,74,81,68,84,66,79,77,75,70,75,60,75,69,75,74,14,9,12,13,8
29,76,76,2073,1,3,3,2020,78,54,68,71,59,74,80,80,73,71,84,79,75,75,75,65,76,83,62,63,72,70,67,60,81,68,72,75,75,9,11,16,14,6
27,76,78,1931,1,3,2,2021,58,49,68,76,39,70,65,58,74,71,62,69,65,73,61,65,69,85,75,57,75,76,64,68,52,72,75,76,75,12,9,14,13,13
31,76,76,1299,1,3,1,2021,17,13,12,35,13,14,24,12,40,18,58,55,57,75,65,22,77,43,74,12,40,26,14,41,21,56,22,14,15,80,71,68,72,79
28,76,76,1928,1,3,3,2020,64,78,54,80,59,73,53,59,79,75,59,59,44,84,58,70,73,85,67,75,82,67,81,72,53,80,47,64,57,10,15,9,9,14
27,76,77,1941,1,4,4,2021,74,74,57,74,70,77,71,70,69,75,76,74,77,74,75,76,34,79,65,75,53,51,75,77,67,74,60,54,45,6,16,8,7,6
25,76,80,1720,1,4,3,2021,60,76,76,62,65,73,46,37,36,73,84,88,79,76,70,73,85,71,74,57,37,24,76,56,78,68,12,17,15,6,9,9,10,10
35,76,76,1887,2,4,4,2019,70,80,76,76,80,79,69,66,60,81,68,68,69,74,58,76,72,66,72,70,60,24,80,78,74,76,50,24,20,9,5,13,8,12
31,76,76,1817,1,4,2,2021,38,53,86,70,36,50,68,76,68,62,49,54,52,71,34,80,86,69,85,67,76,72,55,35,48,56,75,75,71,13,10,6,15,12
22,76,83,1812,2,3,2,2023,67,51,74,68,43,60,45,30,60,66,71,68,67,69,66,65,82,69,75,39,83,75,49,39,44,66,74,76,77,15,13,10,10,12
25,76,81,1550,1,2,2,2022,29,35,71,67,23,54,29,35,42,63,48,47,42,73,33,68,37,76,90,37,81,78,32,35,43,75,75,79,73,15,8,11,11,10
32,76,76,1959,2,3,3,2020,71,79,77,77,75,75,67,66,68,69,66,71,77,74,66,77,82,69,77,70,69,42,79,78,69,76,42,46,40,12,6,7,6,10
30,76,76,1758,2,3,2,2019,45,32,72,75,35,61,38,36,67,70,63,53,65,77,66,47,87,68,68,35,76,83,32,63,50,72,80,82,78,13,9,12,13,7
26,76,76,1979,2,3,4,"Jun 30, 2019",70,75,76,73,71,77,77,71,60,78,76,77,78,76,75,76,70,79,70,74,75,40,74,69,74,69,36,52,35,6,8,7,16,8
29,76,76,1984,1,3,3,2021,50,50,66,75,45,75,53,64,73,73,79,65,70,72,65,69,92,84,90,58,84,74,72,69,42,70,75,76,70,11,12,9,13,9
30,76,76,1588,2,3,2,2022,42,22,75,69,18,31,39,34,68,67,51,53,52,69,50,64,67,55,82,28,72,78,28,37,55,73,77,76,74,13,7,11,14,10
30,76,76,1727,1,3,2,2021,56,30,73,66,49,58,62,49,76,62,49,60,51,67,53,60,51,61,83,42,84,75,40,36,42,70,82,77,73,12,12,12,13,11
26,76,77,1980,2,3,4,2021,68,77,65,75,73,79,76,69,65,76,82,79,83,74,83,80,66,59,65,75,68,38,76,77,74,75,46,44,33,11,7,14,9,14
28,76,76,1631,2,3,2,2020,38,24,74,63,42,35,32,28,59,58,53,61,54,73,61,59,65,61,83,45,87,75,33,41,39,63,74,76,74,11,11,15,15,12
26,76,77,1843,2,4,2,2020,70,50,73,73,38,64,40,34,73,66,63,68,67,77,68,60,72,81,74,41,81,80,55,56,42,74,76,80,78,7,10,6,9,11
26,76,76,1981,1,3,4,2022,75,71,59,73,61,83,75,71,64,80,75,72,90,72,84,73,72,72,54,70,80,52,74,74,68,73,58,40,34,14,14,8,11,8
24,76,80,1994,1,3,3,2021,80,49,59,68,50,75,68,69,64,76,77,79,79,75,79,74,71,77,48,68,66,73,73,62,53,66,72,73,77,13,11,13,13,10
31,76,76,1778,2,2,2,2020,56,45,77,61,38,57,30,25,66,65,69,64,68,67,64,76,82,62,86,47,81,75,31,51,45,69,76,76,74,14,11,13,16,10
21,76,85,1809,1,2,4,2023,50,76,73,68,67,75,69,35,41,77,79,84,77,71,64,75,81,69,86,62,69,22,75,64,82,76,39,14,16,7,13,11,10,8
28,76,76,1969,2,3,4,2019,70,75,71,68,65,74,71,65,63,74,88,87,80,72,77,80,90,80,74,74,57,42,74,67,70,73,25,40,42,9,12,16,9,8
26,76,77,1932,1,4,4,2022,68,67,41,77,60,74,69,77,75,76,78,76,79,67,88,85,54,74,49,80,52,52,70,77,63,73,50,49,44,9,13,12,12,15
22,76,81,1906,1,2,3,2023,77,47,73,69,28,71,50,50,65,69,80,84,68,72,53,66,83,88,87,40,76,68,69,58,43,67,68,76,74,10,10,7,13,14
29,76,76,2025,2,4,3,2019,72,73,65,75,80,80,76,69,71,78,73,62,76,73,75,80,77,72,64,77,54,59,73,72,74,69,57,61,48,11,14,10,15,9
23,76,81,1727,1,3,3,"Jun 30, 2019",58,75,77,75,62,75,54,40,56,78,52,68,56,72,62,76,69,74,92,56,60,18,78,70,65,71,57,20,15,3,3,3,5,3
23,76,83,1806,1,3,3,"Jun 30, 2019",50,79,74,68,75,69,53,73,42,72,66,73,72,69,75,81,78,65,80,78,54,22,75,48,75,62,53,16,20,6,11,13,7,14
25,76,82,1764,1,2,2,2020,50,36,75,68,35,65,35,42,76,70,69,75,60,72,48,55,70,80,86,34,82,73,45,46,43,73,71,75,72,9,14,11,12,10
25,76,79,1059,1,2,1,2021,13,12,13,14,19,17,18,16,20,20,22,27,25,65,29,22,53,28,79,17,31,11,12,39,20,54,14,12,16,78,76,71,74,76
28,76,76,2055,2,3,3,2022,73,68,52,77,54,75,66,59,72,74,71,68,82,83,91,67,81,91,60,60,81,74,70,72,60,83,77,77,71,10,13,12,6,8
28,76,76,1894,2,3,3,2019,64,74,74,68,76,80,75,45,59,77,83,78,86,75,75,72,81,74,74,68,47,39,78,72,74,70,41,12,18,11,7,14,7,16
26,76,77,1964,1,3,3,2022,75,57,63,71,50,74,67,29,68,75,88,86,73,74,75,65,80,80,72,66,69,68,65,64,47,72,73,75,74,6,12,6,9,8
28,76,76,1923,1,3,3,2020,76,73,76,73,62,74,64,38,72,70,90,89,85,74,64,74,76,79,71,62,66,45,75,65,65,66,52,41,26,7,6,12,10,11
